date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:34	1456/1456	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4saVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4saVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:35	7312/7312	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4jaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4jaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:35	5752/5752	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4iaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4iaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:35	16128/16128	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5caVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5caVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:35	8328/8328	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5OaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B5OaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:36	6580/6580	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4vaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4vaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:36	13988/13988	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4uaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4uaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:36	17296/17296	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVQUwaEQXjM.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVQUwaEQXjM.woff	(from https://kwasu.edu.ng/)
15:31:37	15352/15352	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4taVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4taVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:37	8776/8776	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4kaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4kaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:37	1444/1444	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4saVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4saVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:38	7176/7176	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4jaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4jaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:38	5728/5728	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4iaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4iaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:38	15632/15632	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x5caVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x5caVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:39	8080/8080	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x5OaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x5OaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:39	6452/6452	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4vaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4vaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:40	13508/13508	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4uaVQUwaEQXjN_mQ.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4uaVQUwaEQXjN_mQ.woff	(from https://kwasu.edu.ng/)
15:31:40	16720/16720	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Mar%202024%2010:07:40%20GMT	https://kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4gaVQUwaEQXjM.woff	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/fonts/open-sans/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4gaVQUwaEQXjM.woff	(from https://kwasu.edu.ng/)
15:31:40	280/280	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Dec%202024%2023:28:33%20GMT	https://kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/close.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/close.png	(from https://kwasu.edu.ng/)
15:31:40	3943/3943	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Dec%202024%2023:28:33%20GMT	https://kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/sby-sprite.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/sby-sprite.png	(from https://kwasu.edu.ng/)
15:31:41	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/close.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/close.svg	(from https://kwasu.edu.ng/)
15:31:41	804/804	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/curve.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/curve.svg	(from https://kwasu.edu.ng/)
15:31:42	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/remove-dark.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/remove-dark.svg	(from https://kwasu.edu.ng/)
15:31:42	2861/2861	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/placeholder.png	(from https://kwasu.edu.ng/)
15:31:42	1227/1227	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/checkbox-dark.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/checkbox-dark.svg	(from https://kwasu.edu.ng/)
15:31:43	654/654	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/filter.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/filter.svg	(from https://kwasu.edu.ng/)
15:31:43	545/545	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/add.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/add.svg	(from https://kwasu.edu.ng/)
15:31:43	423/423	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/printer.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/printer.svg	(from https://kwasu.edu.ng/)
15:31:43	728/728	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/share.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/share.svg	(from https://kwasu.edu.ng/)
15:31:44	529/529	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/trash.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/trash.svg	(from https://kwasu.edu.ng/)
15:31:44	561/561	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/remove.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/remove.svg	(from https://kwasu.edu.ng/)
15:31:45	563/563	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2009%20Dec%202024%2019:30:28%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/close-dark.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-compare/assets/images/close-dark.svg	(from https://kwasu.edu.ng/)
15:31:45	804/804	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jan%202025%2009:06:55%20GMT	https://kwasu.edu.ng/wp-content/plugins/woo-smart-wishlist/assets/images/curve.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/woo-smart-wishlist/assets/images/curve.svg	(from https://kwasu.edu.ng/)
15:31:45	403/403	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2013%20Jan%202021%2016:58:08%20GMT	https://kwasu.edu.ng/wp-content/themes/unicamp/assets/svg/select-arrow.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/themes/unicamp/assets/svg/select-arrow.svg	(from https://kwasu.edu.ng/)
15:31:46	773/773	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jan%202025%2009:05:33%20GMT	https://kwasu.edu.ng/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/bdthemes-element-pack-lite/assets/images/loading.svg	(from https://kwasu.edu.ng/)
15:31:46	5428/5428	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2007:19:52%20GMT	https://kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/vimeo-play.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/vimeo-play.png	(from https://kwasu.edu.ng/)
15:31:47	4526/4526	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2007:19:52%20GMT	https://kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/video-play.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/video-play.png	(from https://kwasu.edu.ng/)
15:31:47	5177/5177	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2007:19:52%20GMT	https://kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/youtube-play.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/youtube-play.png	(from https://kwasu.edu.ng/)
15:31:47	4178/4178	---M--	200	added ('OK')	image/gif	date:Tue,%2012%20Nov%202019%2007:19:52%20GMT	https://kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/loading.gif	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/themes/unicamp/assets/libs/lightGallery/img/loading.gif	(from https://kwasu.edu.ng/)
15:31:48	662/662	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jul%202024%2000:03:00%20GMT	https://kwasu.edu.ng/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://kwasu.edu.ng/)
15:31:49	225906/225906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20May%202024%2016:16:02%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/05/slider-3.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/05/slider-3.jpg	(from https://kwasu.edu.ng/)
15:31:50	24748/24748	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Sep%202024%2011:10:50%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/03/kwasu-big-en-320x124.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/03/kwasu-big-en-320x124.png	(from https://kwasu.edu.ng/)
15:31:51	236755/236755	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:40%20GMT	https://kwasu.edu.ng/history/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/history/index.html	(from https://kwasu.edu.ng/)
15:31:52	237047/237047	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:07:19%20GMT	https://kwasu.edu.ng/about-kwasu/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/about-kwasu/index.html	(from https://kwasu.edu.ng/)
15:31:53	239838/239838	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:43%20GMT	https://kwasu.edu.ng/mission-vision/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/mission-vision/index.html	(from https://kwasu.edu.ng/)
15:31:54	239803/239803	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:12:42%20GMT	https://kwasu.edu.ng/kwara-state-university-anthem/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwara-state-university-anthem/index.html	(from https://kwasu.edu.ng/)
15:31:55	241726/241726	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:12:43%20GMT	https://kwasu.edu.ng/institute-of-education-admissions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/institute-of-education-admissions/index.html	(from https://kwasu.edu.ng/)
15:31:56	249427/249427	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:26:23%20GMT	https://kwasu.edu.ng/postgraduate-admissions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/postgraduate-admissions/index.html	(from https://kwasu.edu.ng/)
15:31:58	242440/242440	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:42%20GMT	https://kwasu.edu.ng/basic-and-advanced-studies-admissions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/basic-and-advanced-studies-admissions/index.html	(from https://kwasu.edu.ng/)
15:31:59	240370/240370	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:40%20GMT	https://kwasu.edu.ng/the-vice-chancellor/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/the-vice-chancellor/index.html	(from https://kwasu.edu.ng/)
15:32:01	263468/263468	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:32%20GMT	https://kwasu.edu.ng/governing-council/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/governing-council/index.html	(from https://kwasu.edu.ng/)
15:32:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2014:31:55%20GMT	https://kwasu.edu.ng/institute-of-education/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/institute-of-education/index.html	(from https://kwasu.edu.ng/)
15:32:02	239675/239675	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:39%20GMT	https://kwasu.edu.ng/the-registrar/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/the-registrar/index.html	(from https://kwasu.edu.ng/)
15:32:04	240821/240821	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:40%20GMT	https://kwasu.edu.ng/the-bursar/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/the-bursar/index.html	(from https://kwasu.edu.ng/)
15:32:05	357355/357355	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:15%20GMT	https://kwasu.edu.ng/faculty-of-agriculture/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-agriculture/index.html	(from https://kwasu.edu.ng/)
15:32:07	288160/288160	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:33%20GMT	https://kwasu.edu.ng/faculty-of-arts/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-arts/index.html	(from https://kwasu.edu.ng/)
15:32:08	271293/271293	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:37%20GMT	https://kwasu.edu.ng/faculty-of-education/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-education/index.html	(from https://kwasu.edu.ng/)
15:32:10	286026/286026	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:07:33%20GMT	https://kwasu.edu.ng/of-engineering-and-technology/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/of-engineering-and-technology/index.html	(from https://kwasu.edu.ng/)
15:32:12	277445/277445	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:45%20GMT	https://kwasu.edu.ng/faculty-of-information-and-communication-technology/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-information-and-communication-technology/index.html	(from https://kwasu.edu.ng/)
15:32:13	296173/296173	---MC-	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2014:31:50%20GMT	https://kwasu.edu.ng/cart-2/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/cart-2/index.html	(from https://kwasu.edu.ng/)
15:32:14	289861/289861	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:11:35%20GMT	https://kwasu.edu.ng/faculty-of-pure-and-applied-sciences/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-pure-and-applied-sciences/index.html	(from https://kwasu.edu.ng/)
15:32:14	262699/262699	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:13:43%20GMT	https://kwasu.edu.ng/faculty-of-law/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-of-law/index.html	(from https://kwasu.edu.ng/)
